,ticker,date,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities
2,CDW,2017-12-31,144200000.0,0.0,144200000.0,2320500000.0,449500000.0,3378100000.0,161100000.0,3376600000.0,0.0,0.0,3578500000.0,6956600000.0,1317700000.0,25500000.0,2514600000.0,3210000000.0,3235500000.0,194000000.0,15100000.0,0.0,3459100000.0,5973700000.0,2911600000,-1834300000.0,982900000.0,0.0,3091300000.0,0.0,0.0
3,CDW,2016-12-31,263700000.0,0.0,263700000.0,2168600000.0,452000000.0,3238100000.0,163700000.0,3510600000.0,0.0,0.0,3710300000.0,6948400000.0,1072900000.0,18500000.0,2280700000.0,3215900000.0,3234400000.0,172600000.0,0.0,0.0,3622200000.0,5902900000.0,2857300000,-1673800000.0,1045500000.0,0.0,2970700000.0,0.0,0.0
4,CDW,2015-12-31,37600000.0,0.0,37600000.0,2017400000.0,393100000.0,2790800000.0,175400000.0,3776800000.0,0.0,0.0,3964500000.0,6755300000.0,866500000.0,27200000.0,1887300000.0,3232500000.0,3259700000.0,151900000.0,0.0,0.0,3772100000.0,5659400000.0,2806900000,-1651600000.0,1095900000.0,0.0,3222100000.0,0.0,0.0
5,CDW,2014-12-31,344500000.0,0.0,344500000.0,1561100000.0,337500000.0,2453400000.0,137200000.0,3386400000.0,0.0,0.0,3646500000.0,6099900000.0,704000000.0,15400000.0,1468000000.0,3174600000.0,3190000000.0,81300000.0,200000.0,0.0,3695400000.0,5163400000.0,2711900000,-1760500000.0,936500000.0,0.0,2845500000.0,0.0,0.0
6,CDW,2013-12-31,188100000.0,0.0,188100000.0,1451000000.0,382000000.0,2213500000.0,131100000.0,3548300000.0,0.0,0.0,3711100000.0,5924600000.0,662800000.0,45400000.0,1402600000.0,3205800000.0,3251200000.0,94800000.0,6300000.0,0.0,3810300000.0,5212900000.0,2688100000,-1971800000.0,711700000.0,0.0,3063100000.0,0.0,0.0
7,CDW,2012-12-31,37900000.0,0.0,37900000.0,1285000000.0,314600000.0,1834700000.0,142700000.0,3687800000.0,0.0,14100000.0,3885300000.0,5720000000.0,518600000.0,40000000.0,1168200000.0,3731000000.0,3771000000.0,57800000.0,0.0,0.0,4415300000.0,5583500000.0,2207700000,-2073000000.0,136500000.0,0.0,3733100000.0,0.0,0.0
8,CDW,2011-12-31,99900000.0,0.0,99900000.0,1254900000.0,321700000.0,1879400000.0,154300000.0,3844400000.0,700000.0,24600000.0,4070200000.0,5949600000.0,517800000.0,201000000.0,1341300000.0,3865000000.0,4066000000.0,27800000.0,0.0,0.0,4615600000.0,5956900000.0,2186100000,-2191300000.0,-7300000.0,700000.0,3966100000.0,0.0,0.0
9,CDW,2010-12-31,36600000.0,0.0,36600000.0,1284300000.0,292800000.0,1702300000.0,158100000.0,4000300000.0,0.0,52800000.0,4241500000.0,5943800000.0,565300000.0,132600000.0,1026900000.0,4157400000.0,4290000000.0,28600000.0,757700000.0,0.0,4960400000.0,5987300000.0,-2200000.0,-2208000000.0,-43500000.0,0.0,4253400000.0,88600000.0,329000000.0
10,CDW,2009-12-31,88000000.0,0.0,88000000.0,1134500000.0,257800000.0,1557800000.0,165800000.0,4158800000.0,0.0,40000000.0,4418200000.0,5976000000.0,292300000.0,22600000.0,634500000.0,4599300000.0,4621900000.0,28900000.0,714600000.0,0.0,5386200000.0,6020700000.0,-21300000.0,-2178800000.0,-44700000.0,0.0,4533900000.0,77500000.0,319600000.0
0,BMRN,2019-12-31,437446000.0,316361000.0,753807000.0,377404000.0,680275000.0,1942143000.0,1010868000.0,653619000.0,411978000.0,549422000.0,2747896000.0,4690039000.0,570621000.0,361882000.0,932503000.0,486238000.0,848120000.0,0.0,0.0,0.0,584362000.0,1567658000.0,4822746000,-1720709000.0,3122381000.0,728339000.0,410674000.0,0.0,50793000.0
1,BMRN,2018-12-31,493982000.0,590326000.0,1084308000.0,342633000.0,530871000.0,2056215000.0,948682000.0,688847000.0,235864000.0,460952000.0,2370913000.0,4427128000.0,437290000.0,0.0,523241000.0,830417000.0,830417000.0,0.0,0.0,0.0,935947000.0,1459188000.0,5271000.0,-1694134000.0,2967940000.0,826190000.0,-253891000.0,98403000.0,85951000.0
2,BMRN,2017-12-31,598028000.0,797940000.0,598028000.0,261365000.0,475775000.0,2207144000.0,896700000.0,714549000.0,0.0,399095000.0,2425981000.0,4633125000.0,401921000.0,360949000.0,816518000.0,813521000.0,1174470000.0,0.0,0.0,0.0,872626000.0,1824462000.0,4468996000,-1637548000.0,2808663000.0,797940000.0,576442000.0,0.0,135318000.0
3,BMRN,2016-12-31,408330000.0,381347000.0,408330000.0,215280000.0,355126000.0,1421791000.0,798768000.0,750819000.0,0.0,446786000.0,2601899000.0,4023690000.0,370505000.0,22478000.0,439310000.0,660761000.0,683239000.0,0.0,0.0,0.0,702795000.0,1257415000.0,4273792000,-1520506000.0,2766275000.0,381347000.0,274909000.0,0.0,115310000.0
4,BMRN,2015-12-31,397040000.0,195579000.0,397040000.0,164959000.0,271683000.0,1089639000.0,704207000.0,881035000.0,0.0,220191000.0,2639729000.0,3729368000.0,392511000.0,52946000.0,445457000.0,662286000.0,715232000.0,0.0,0.0,0.0,850401000.0,1328521000.0,3401221000,-1021569000.0,2400847000.0,195579000.0,318192000.0,0.0,32663000.0
5,BMRN,2014-12-31,875486000.0,100909000.0,875486000.0,144472000.0,199452000.0,1425629000.0,523516000.0,210836000.0,0.0,166296000.0,1064824000.0,2490453000.0,235739000.0,0.0,235739000.0,657976000.0,657976000.0,0.0,0.0,0.0,719256000.0,962559000.0,2350049000,-849770000.0,1527894000.0,100909000.0,-217510000.0,0.0,7564000.0
6,BMRN,2013-12-31,568781000.0,246503000.0,568781000.0,117822000.0,162605000.0,1137418000.0,319316000.0,217405000.0,0.0,150391000.0,1111799000.0,2249217000.0,183271000.0,0.0,183271000.0,655566000.0,655566000.0,0.0,0.0,0.0,724676000.0,908176000.0,2051680000,-715801000.0,1341041000.0,246503000.0,86785000.0,0.0,229000.0
7,BMRN,2012-12-31,180527000.0,270211000.0,450738000.0,109066000.0,128695000.0,743462000.0,284473000.0,214523000.0,115993000.0,225501000.0,858181000.0,1601643000.0,147068000.0,23365000.0,170433000.0,324859000.0,348224000.0,0.0,0.0,0.0,384829000.0,585880000.0,1555287000,-539448000.0,1015763000.0,386204000.0,167697000.0,0.0,30618000.0
8,BMRN,2011-12-31,46272000.0,148820000.0,195092000.0,104839000.0,130118000.0,469802000.0,268971000.0,231820000.0,94385000.0,222649000.0,833879000.0,1303681000.0,94125000.0,0.0,94125000.0,348329000.0,348329000.0,0.0,0.0,0.0,436508000.0,530633000.0,1193147000,-425101000.0,773048000.0,243205000.0,302057000.0,0.0,0.0
9,BMRN,2010-12-31,88079000.0,186033000.0,274112000.0,86576000.0,109698000.0,504260000.0,221866000.0,157012000.0,128171000.0,236017000.0,758363000.0,1262623000.0,0.0,0.0,83844000.0,377521000.0,377521000.0,212000.0,0.0,0.0,461522000.0,545366000.0,1088223000,-371265000.0,717257000.0,314204000.0,289442000.0,0.0,0.0
10,BMRN,2009-12-31,167171000.0,133506000.0,300677000.0,73540000.0,78662000.0,467727000.0,199141000.0,64699000.0,170290000.0,0.0,449436000.0,917163000.0,78068000.0,0.0,78154000.0,497083000.0,497083000.0,86000.0,0.0,0.0,516824000.0,594978000.0,933000.0,-577084000.0,322185000.0,303796000.0,196406000.0,14848000.0,86000.0
0,CHKP,2018-12-31,303687000.0,1448092000.0,1751779000.0,495390000.0,0.0,2321907000.0,78514000.0,991539000.0,2287345000.0,84688000.0,3506306000.0,5828213000.0,20763000.0,0.0,1331870000.0,0.0,0.0,1337954000.0,356750000.0,0.0,723954000.0,2055824000.0,-24497000.0,9043014000.0,3772389000.0,3735437000.0,-1751779000.0,6431831000.0,1311107000.0
1,CHKP,2017-12-31,245014000.0,1165716000.0,1410730000.0,472223000.0,0.0,1964431000.0,77767000.0,830407000.0,2437315000.0,119431000.0,3498495000.0,5462926000.0,12222000.0,0.0,1206925000.0,0.0,0.0,1186573000.0,337453000.0,0.0,655878000.0,1862803000.0,-15634000.0,8203035000.0,3600123000.0,3603031000.0,,,1194703000.0
2,CHKP,2016-12-31,187428000.0,1185499000.0,1372927000.0,478507000.0,0.0,1892455000.0,61859000.0,834167000.0,2296097000.0,94608000.0,3325181000.0,5217636000.0,20017000.0,0.0,1165858000.0,0.0,0.0,1065584000.0,300536000.0,0.0,560655000.0,1726513000.0,-9250000.0,7316129000.0,3491123000.0,3481596000.0,,,1145841000.0
3,CHKP,2015-12-31,192312000.0,1091915000.0,1284227000.0,410763000.0,0.0,1735834000.0,48692000.0,838020000.0,2331187000.0,65711000.0,3334046000.0,5069880000.0,17833000.0,0.0,1056853000.0,0.0,0.0,905783000.0,283455000.0,0.0,481161000.0,1538014000.0,-4250000.0,6591282000.0,3531866000.0,3423102000.0,,,1039020000.0
4,CHKP,2014-12-31,261970000.0,1050492000.0,1312462000.0,366700000.0,0.0,1713660000.0,41549000.0,741960000.0,2370471000.0,48543000.0,3235158000.0,4948818000.0,12586000.0,0.0,932835000.0,0.0,0.0,784013000.0,236209000.0,0.0,378424000.0,1311259000.0,-1070000.0,5905416000.0,3637559000.0,3420963000.0,,,920249000.0
5,CHKP,2013-12-31,408432000.0,758382000.0,1166814000.0,379648000.0,0.0,1600318000.0,37991000.0,744066000.0,2463110000.0,13557000.0,3286119000.0,4886437000.0,10707000.0,0.0,982798000.0,0.0,0.0,671623000.0,205728000.0,0.0,301542000.0,1284340000.0,1839000.0,5245845000.0,3602097000.0,3221492000.0,,,972091000.0
6,CHKP,2012-12-31,574802000.0,928535000.0,1503337000.0,373755000.0,0.0,1923791000.0,36973000.0,747086000.0,1792027000.0,19173000.0,2621094000.0,4544885000.0,9420000.0,0.0,862648000.0,0.0,0.0,589690000.0,260586000.0,0.0,335928000.0,1198576000.0,14606000.0,4593045000.0,3346309000.0,2720562000.0,,,853228000.0
7,CHKP,2011-12-31,493546000.0,865994000.0,1359540000.0,357418000.0,0.0,1770003000.0,36639000.0,754114000.0,1519865000.0,25296000.0,2358060000.0,4128063000.0,3975000.0,0.0,762470000.0,0.0,0.0,552178000.0,219469000.0,0.0,292502000.0,1054972000.0,12650000.0,3973045000.0,3073091000.0,2385859000.0,,,758495000.0
8,CHKP,2010-12-31,551777000.0,537718000.0,1089495000.0,283192000.0,0.0,1416934000.0,37065000.0,783817000.0,1325451000.0,18122000.0,2188368000.0,3605302000.0,9927000.0,0.0,663262000.0,0.0,0.0,464552000.0,169370000.0,0.0,222709000.0,885971000.0,15584000.0,3429079000.0,2719331000.0,1863169000.0,,,653335000.0
9,CHKP,2009-12-31,414085000.0,469913000.0,883998000.0,283668000.0,0.0,1202210000.0,38936000.0,822650000.0,963001000.0,16307000.0,1867384000.0,3069594000.0,8860000.0,0.0,553266000.0,0.0,0.0,425260000.0,132908000.0,0.0,196610000.0,749876000.0,12555000.0,2978267000.0,2319718000.0,1432914000.0,,,544406000.0
0,MXIM,2019-06-29,1757342000.0,140990000.0,1898332000.0,360016000.0,246512000.0,2539500000.0,577722000.0,588493000.0,0.0,0.0,1204482000.0,3743982000.0,84335000.0,0.0,371167000.0,992584000.0,992584000.0,0.0,33765000.0,0.0,1527539000.0,1898706000.0,1867712000,-11354000.0,1845276000.0,140990000.0,-764758000.0,0.0,0.0
1,MXIM,2018-06-30,1543484000.0,1082915000.0,2626399000.0,280072000.0,282390000.0,3210409000.0,579364000.0,610497000.0,0.0,0.0,1241152000.0,4451561000.0,92572000.0,499406000.0,797395000.0,991147000.0,1490553000.0,0.0,17961000.0,0.0,1723226000.0,2520621000.0,1960631000,-14985000.0,1930940000.0,1082915000.0,-52931000.0,0.0,0.0
2,MXIM,2017-06-24,2246121000.0,498718000.0,2744839000.0,256454000.0,247242000.0,3305594000.0,606581000.0,581882000.0,0.0,0.0,1264639000.0,4570233000.0,77373000.0,0.0,278997000.0,1487678000.0,1487678000.0,14974000.0,3688000.0,0.0,1531044000.0,2367539000.0,2222191000,-9890000.0,2202694000.0,498718000.0,-758443000.0,0.0,557498000.0
3,MXIM,2016-06-25,2105229000.0,125439000.0,2230668000.0,256531000.0,227929000.0,2807048000.0,692551000.0,637188000.0,0.0,0.0,1427568000.0,4234616000.0,82535000.0,249717000.0,609403000.0,990090000.0,1239807000.0,38779000.0,21153000.0,0.0,1036754000.0,2126802000.0,2135968000,-14219000.0,2107814000.0,125439000.0,-865422000.0,0.0,480645000.0
4,MXIM,2015-06-27,1550965000.0,75154000.0,1626119000.0,278844000.0,288474000.0,2320581000.0,1090739000.0,773299000.0,0.0,77306000.0,1907803000.0,4228384000.0,88322000.0,0.0,383177000.0,1000000000.0,1000000000.0,30327000.0,34779000.0,0.0,1144809000.0,1938364000.0,2324205000,-17234000.0,2290020000.0,75154000.0,-550965000.0,0.0,410378000.0
5,MXIM,2014-06-28,1322472000.0,124550000.0,1322472000.0,295828000.0,289292000.0,2086702000.0,1331519000.0,957631000.0,0.0,74597000.0,2318916000.0,4405618000.0,102076000.0,0.0,398635000.0,1001026000.0,1001026000.0,25734000.0,20065000.0,0.0,1214270000.0,1975707000.0,2463972000,-17173000.0,2429911000.0,124550000.0,-321446000.0,0.0,362802000.0
6,MXIM,2013-06-29,1174986000.0,107233000.0,1174986000.0,285438000.0,275640000.0,1939906000.0,1373124000.0,579150000.0,0.0,82173000.0,1996004000.0,3935910000.0,105322000.0,2015000.0,404893000.0,503573000.0,505588000.0,26557000.0,22437000.0,0.0,740322000.0,1427912000.0,2539204000,-15747000.0,2507998000.0,107233000.0,-669398000.0,0.0,282697000.0
7,MXIM,2012-06-30,881060000.0,75326000.0,956386000.0,317461000.0,242162000.0,1699366000.0,1353606000.0,631986000.0,0.0,98180000.0,2038580000.0,3737946000.0,147086000.0,303496000.0,755389000.0,5592000.0,309088000.0,26280000.0,22589000.0,0.0,231891000.0,1199669000.0,2568852000,-15434000.0,2538277000.0,75326000.0,-571972000.0,0.0,212389000.0
8,MXIM,2011-06-25,962541000.0,50346000.0,1012887000.0,297632000.0,237928000.0,1727852000.0,1308850000.0,469388000.0,0.0,113427000.0,1799891000.0,3527743000.0,110153000.0,0.0,414340000.0,300000000.0,300000000.0,36881000.0,3912000.0,0.0,506486000.0,1016925000.0,2539058000,-14268000.0,2510818000.0,50346000.0,-662541000.0,0.0,96099000.0
9,MXIM,2010-06-26,826512000.0,0.0,826512000.0,339322000.0,206040000.0,1706613000.0,1324436000.0,420951000.0,0.0,300830000.0,1775712000.0,3482325000.0,107797000.0,0.0,532517000.0,300000000.0,300000000.0,25779000.0,281977000.0,0.0,596850000.0,1129367000.0,-11941000.0,2364598000.0,2352958000.0,0.0,-526512000.0,334739000.0,424720000.0
10,MXIM,2009-06-27,913403000.0,0.0,913403000.0,207807000.0,217847000.0,1496824000.0,1366052000.0,103005000.0,0.0,224951000.0,218534000.0,3081775000.0,70087000.0,0.0,268776000.0,0.0,0.0,16760000.0,194276000.0,0.0,218534000.0,487310000.0,-7656000.0,2580610000.0,2594465000.0,0.0,-913403000.0,245894000.0,198689000.0
0,TTWO,2019-03-31,826525000.0,744485000.0,1571010000.0,395729000.0,28200000.0,2827835000.0,127882000.0,454832000.0,0.0,134732000.0,1415230000.0,4243065000.0,72797000.0,21058000.0,1951794000.0,0.0,21058000.0,843302000.0,139006000.0,0.0,271749000.0,2202485000.0,1198797000,877626000.0,2040580000.0,744485000.0,-805467000.0,0.0,0.0
1,TTWO,2018-03-31,808973000.0,615406000.0,1424379000.0,247649000.0,15162000.0,2409177000.0,102478000.0,503211000.0,0.0,143369000.0,1328664000.0,3737841000.0,35029000.0,0.0,1726929000.0,8068000.0,8068000.0,777152000.0,128510000.0,0.0,525890000.0,2248871000.0,1429859000,73516000.0,1488970000.0,615406000.0,-800905000.0,0.0,0.0
2,TTWO,2017-03-31,943396000.0,448932000.0,1392328000.0,219558000.0,16323000.0,2195242000.0,67300000.0,469377000.0,0.0,127970000.0,953912000.0,3149154000.0,31892000.0,0.0,1685892000.0,251929000.0,251929000.0,903125000.0,120198000.0,0.0,495566000.0,2145426000.0,1149366000,-99694000.0,1003728000.0,448932000.0,-691467000.0,0.0,0.0
3,TTWO,2016-03-31,798742000.0,470820000.0,1269562000.0,168527000.0,15888000.0,2045276000.0,77127000.0,221689000.0,0.0,120505000.0,545001000.0,2590277000.0,30448000.0,0.0,1220411000.0,497935000.0,497935000.0,582484000.0,56012000.0,0.0,793292000.0,2008892000.0,785240000,-166997000.0,581385000.0,470820000.0,-300807000.0,0.0,0.0
4,TTWO,2015-03-31,911120000.0,186929000.0,1098049000.0,217860000.0,20051000.0,1781308000.0,69792000.0,222057000.0,0.0,55195000.0,449792000.0,2231100000.0,38789000.0,0.0,966260000.0,476057000.0,476057000.0,482733000.0,42706000.0,0.0,775072000.0,1668012000.0,751361000,-158695000.0,563088000.0,186929000.0,-435063000.0,0.0,0.0
5,TTWO,2014-03-31,935400000.0,0.0,935400000.0,53143000.0,29780000.0,1399440000.0,42572000.0,231818000.0,0.0,17563000.0,400190000.0,1799630000.0,16452000.0,0.0,474820000.0,454031000.0,454031000.0,61195000.0,24880000.0,0.0,563617000.0,997824000.0,677863000,120775000.0,801806000.0,0.0,-481369000.0,0.0,0.0
6,TTWO,2013-03-31,402502000.0,0.0,402502000.0,189596000.0,30218000.0,866152000.0,25362000.0,234819000.0,0.0,71335000.0,411687000.0,1277839000.0,79932000.0,0.0,336999000.0,335202000.0,335202000.0,26919000.0,21712000.0,0.0,378403000.0,689844000.0,832460000,-240830000.0,587995000.0,0.0,-67300000.0,0.0,0.0
7,TTWO,2012-03-31,420279000.0,0.0,420279000.0,45035000.0,22477000.0,743617000.0,18949000.0,244435000.0,0.0,-35873000.0,405810000.0,1149427000.0,46681000.0,0.0,218725000.0,316340000.0,316340000.0,13864000.0,20328000.0,0.0,332656000.0,553700000.0,799431000,-211339000.0,595727000.0,0.0,-103939000.0,0.0,2319000.0
8,TTWO,2011-03-31,280359000.0,0.0,280359000.0,84217000.0,24578000.0,566603000.0,19632000.0,243003000.0,0.0,0.0,405056000.0,971659000.0,56153000.0,0.0,230888000.0,107239000.0,107239000.0,13434000.0,0.0,0.0,110200000.0,356380000.0,706482000,-102523000.0,615279000.0,0.0,-173120000.0,0.0,15292000.0
9,TTWO,2010-03-31,145838000.0,0.0,145838000.0,74135000.0,24479000.0,426600000.0,23571000.0,492966000.0,0.0,8654000.0,412676000.0,839276000.0,45913000.0,0.0,209867000.0,99865000.0,99865000.0,11944000.0,8921000.0,0.0,108786000.0,318653000.0,-3713000.0,-150981000.0,520623000.0,0.0,-45973000.0,182148000.0,163954000.0
10,TTWO,2009-10-31,102083000.0,0.0,102083000.0,181065000.0,26687000.0,378561000.0,27049000.0,486967000.0,0.0,8814000.0,107209000.0,1007128000.0,114379000.0,0.0,354293000.0,97063000.0,97063000.0,6334000.0,10146000.0,0.0,107209000.0,461502000.0,8192000.0,-122179000.0,545626000.0,0.0,-5020000.0,318732000.0,239914000.0
0,ULTA,2020-02-01,392325000.0,110000000.0,502325000.0,113048000.0,1293701000.0,2055317000.0,1205524000.0,14261000.0,0.0,16387000.0,2808555000.0,4863872000.0,414009000.0,239629000.0,1137261000.0,1698718000.0,1938347000.0,237535000.0,39051000.0,0.0,1824517000.0,2961778000.0,773044000,1128477000.0,1902094000.0,110000000.0,1546022000.0,0.0,0.0
1,ULTA,2019-02-02,409251000.0,0.0,409251000.0,97885000.0,1214329000.0,1914861000.0,1226029000.0,15187000.0,0.0,16997000.0,1276311000.0,3191172000.0,404016000.0,0.0,823736000.0,434980000.0,434980000.0,199054000.0,32085000.0,0.0,982198000.0,1370954000.0,713763000,1105863000.0,1820218000.0,0.0,25729000.0,0.0,0.0
2,ULTA,2018-02-03,277445000.0,120000000.0,397445000.0,78238000.0,1096424000.0,1693743000.0,1189453000.0,0.0,0.0,1489000.0,1214944000.0,2908687000.0,325758000.0,0.0,642166000.0,407916000.0,407916000.0,63139000.0,14101000.0,0.0,900220000.0,1134470000.0,680150000,1093453000.0,1774217000.0,120000000.0,130471000.0,0.0,0.0
3,ULTA,2017-01-28,385010000.0,30000000.0,415010000.0,23186000.0,943975000.0,1536237000.0,1004358000.0,0.0,0.0,0.0,1015641000.0,2551878000.0,259518000.0,0.0,529343000.0,366191000.0,366191000.0,46268000.0,8971000.0,0.0,838508000.0,1001660000.0,643806000,905785000.0,1550218000.0,30000000.0,-18819000.0,0.0,0.0
4,ULTA,2016-01-30,345840000.0,130000000.0,475840000.0,46932000.0,761793000.0,1375173000.0,847600000.0,0.0,0.0,0.0,855745000.0,2230918000.0,196174000.0,0.0,396227000.0,321789000.0,321789000.0,31830000.0,12702000.0,0.0,713594000.0,788032000.0,610030000,832215000.0,1442886000.0,130000000.0,-24051000.0,0.0,0.0
5,ULTA,2015-01-31,389149000.0,150209000.0,539358000.0,39629000.0,581229000.0,1260355000.0,717159000.0,0.0,0.0,20780000.0,722815000.0,1983170000.0,190778000.0,0.0,359594000.0,294127000.0,294127000.0,0.0,19404000.0,0.0,670194000.0,735661000.0,567269000,679593000.0,1247509000.0,150209000.0,-95022000.0,0.0,0.0
6,ULTA,2014-02-01,419476000.0,0.0,419476000.0,14128000.0,457933000.0,1002697000.0,595736000.0,0.0,0.0,22246000.0,600030000.0,1602727000.0,148282000.0,0.0,266811000.0,261630000.0,261630000.0,16439000.0,15349000.0,0.0,594452000.0,599633000.0,540069000,462378000.0,1003094000.0,0.0,-157846000.0,0.0,0.0
7,ULTA,2013-02-02,320475000.0,0.0,320475000.0,0.0,361125000.0,789324000.0,483059000.0,0.0,0.0,15757000.0,485925000.0,1275249000.0,118886000.0,0.0,221067000.0,208003000.0,208003000.0,13364000.0,10054000.0,0.0,475243000.0,488307000.0,489436000,296861000.0,786942000.0,0.0,-112472000.0,0.0,0.0
8,ULTA,2012-01-28,253738000.0,0.0,253738000.0,0.0,244647000.0,580232000.0,376985000.0,0.0,0.0,12264000.0,376985000.0,957217000.0,86442000.0,0.0,164855000.0,163463000.0,163463000.0,10573000.0,4002000.0,0.0,371121000.0,372513000.0,397283000,186794000.0,584704000.0,0.0,-90275000.0,0.0,0.0
9,ULTA,2011-01-29,111185000.0,0.0,111185000.0,22292000.0,218516000.0,404389000.0,326099000.0,0.0,0.0,19606000.0,326099000.0,730488000.0,87093000.0,0.0,163357000.0,0.0,0.0,0.0,30026000.0,0.0,164598000.0,327955000.0,0.0,66530000.0,402533000.0,0.0,-111185000.0,52396000.0,76264000.0
10,ULTA,2010-01-30,4017000.0,0.0,4017000.0,13477000.0,206948000.0,262774000.0,290861000.0,0.0,0.0,8060000.0,290861000.0,553635000.0,56387000.0,0.0,126357000.0,0.0,0.0,0.0,31733000.0,0.0,134670000.0,261027000.0,0.0,-4500000.0,292608000.0,0.0,-4017000.0,38332000.0,69970000.0
0,WDC,2019-06-28,3455000000.0,0.0,3455000000.0,1204000000.0,3283000000.0,8477000000.0,2843000000.0,11787000000.0,0.0,0.0,17893000000.0,26370000000.0,1567000000.0,276000000.0,3817000000.0,10246000000.0,10522000000.0,43000000.0,695000000.0,0.0,12724000000.0,16403000000.0,2583000000,7449000000.0,9967000000.0,0.0,7067000000.0,0.0,0.0
1,WDC,2018-06-29,5005000000.0,116000000.0,5121000000.0,2200000000.0,2944000000.0,10638000000.0,3095000000.0,12755000000.0,93000000.0,215000000.0,18597000000.0,29235000000.0,2265000000.0,179000000.0,4456000000.0,10993000000.0,11172000000.0,0.0,551000000.0,0.0,14563000000.0,17704000000.0,2810000000,8757000000.0,11531000000.0,209000000.0,6167000000.0,0.0,0.0
2,WDC,2017-06-30,6354000000.0,24000000.0,6378000000.0,1948000000.0,2341000000.0,11056000000.0,3033000000.0,13837000000.0,94000000.0,0.0,18804000000.0,29860000000.0,2144000000.0,233000000.0,4344000000.0,12918000000.0,13151000000.0,0.0,522000000.0,0.0,14251000000.0,18442000000.0,2840000000,8633000000.0,11418000000.0,118000000.0,6797000000.0,0.0,0.0
