,ticker,date,Depreciation & Amortization,Stock-based compensation,Operating Cash Flow,Capital Expenditure,Acquisitions and disposals,Investment purchases and sales,Investing Cash flow,Issuance (repayment) of debt,Issuance (buybacks) of shares,Dividend payments,Financing Cash Flow,Effect of forex changes on cash,Net cash flow / Change in cash,Free Cash Flow,Net Cash/Marketcap
3,FB,2016-12-31,2342000000.0,3218000000.0,16108000000.0,4491000000.0,-0.0,-21080000000.0,-11739000000.0,-0.0,-8903000000.0,-0.0,-310000000.0,-63000000.0,3996000000.0,11617000000.0,0.0
4,FB,2015-12-31,1945000000.0,2960000000.0,8599000000.0,2523000000.0,-0.0,-13628000000.0,-9434000000.0,-0.0,-4907000000.0,-0.0,1582000000.0,-155000000.0,592000000.0,6076000000.0,0.0
5,FB,2014-12-31,1243000000.0,1786000000.0,5457000000.0,1831000000.0,-0.0,-7195000000.0,-5913000000.0,-0.0,-4315000000.0,-0.0,1571000000.0,-123000000.0,992000000.0,3626000000.0,0.0
6,FB,2013-12-31,1011000000.0,906000000.0,4222000000.0,1362000000.0,-0.0,-3870000000.0,-2616000000.0,-1500000000.0,-1845000000.0,-0.0,-667000000.0,8000000.0,939000000.0,2860000000.0,0.0
7,FB,2012-12-31,649000000.0,1572000000.0,1612000000.0,1235000000.0,-0.0,-6976000000.0,-7024000000.0,-0.0,4376000000.0,-0.0,6283000000.0,1000000.0,872000000.0,377000000.0,0.0
8,FB,2011-12-31,323000000.0,217000000.0,1549000000.0,-606000000.0,-24000000.0,-2399000000.0,-3023000000.0,-261000000.0,1026000000.0,0.0,1198000000.0,3000000.0,-273000000.0,943000000.0,0.1441
9,FB,2010-12-31,139000000.0,20000000.0,698000000.0,-293000000.0,-22000000.0,0.0,-324000000.0,160000000.0,506000000.0,0.0,781000000.0,-3000000.0,1152000000.0,405000000.0,0.1441
10,FB,2009-12-31,78000000.0,26000000.0,155000000.0,-33000000.0,3000000.0,0.0,-62000000.0,-17000000.0,9000000.0,0.0,243000000.0,0.0,336000000.0,122000000.0,0.1441
0,NFLX,2019-12-31,9319826000.0,405376000.0,-2887322000.0,253035000.0,-0.0,0.0,-387064000.0,-0.0,-4945947000.0,-0.0,4505662000.0,469000.0,1231745000.0,-3140357000.0,0.0
1,NFLX,2018-12-31,7656457000.0,320657000.0,-2680479000.0,173946000.0,-0.0,0.0,-339120000.0,-0.0,-3669981000.0,-0.0,4048527000.0,-39682000.0,989246000.0,-2854425000.0,0.0
2,NFLX,2017-12-31,6330385000.0,182209000.0,-1785948000.0,173302000.0,-0.0,22705000.0,34329000.0,-0.0,-2734417000.0,-0.0,3076990000.0,29848000.0,1355219000.0,-1959250000.0,0.0
3,NFLX,2016-12-31,4924978000.0,173675000.0,-1473984000.0,107653000.0,-0.0,140245000.0,49765000.0,-0.0,-1430597000.0,-0.0,1091630000.0,-9165000.0,-341754000.0,-1581637000.0,0.0
4,NFLX,2015-12-31,3547045000.0,124725000.0,-749439000.0,91248000.0,-0.0,104762000.0,-179192000.0,-0.0,-1731350000.0,-0.0,1640277000.0,-15924000.0,695722000.0,-840687000.0,0.0
5,NFLX,2014-12-31,2781798000.0,115239000.0,16483000.0,69726000.0,-0.0,141950000.0,-42866000.0,-0.0,-1053064000.0,-0.0,541712000.0,-6686000.0,508643000.0,-53243000.0,0.0
6,NFLX,2013-12-31,2241680000.0,73100000.0,97831000.0,54143000.0,-0.0,60925000.0,-255968000.0,-219362000.0,124557000.0,-0.0,476264000.0,-3453000.0,314674000.0,43688000.0,0.0
7,NFLX,2012-12-31,1702083000.0,73948000.0,22765000.0,41457000.0,-0.0,29365000.0,-245919000.0,-2319000.0,-464000.0,-0.0,5589000.0,-197000.0,-217762000.0,-18692000.0,0.0
8,NFLX,2011-12-31,839619000.0,61582000.0,317712000.0,49682000.0,-0.0,-161561000.0,-265814000.0,-2083000.0,281000.0,-0.0,261656000.0,0.0,313554000.0,268030000.0,0.0
9,NFLX,2010-12-31,338350000.0,27996000.0,276401000.0,34342000.0,-0.0,-194441000.0,-116081000.0,-1776000.0,-160483000.0,-0.0,-100045000.0,0.0,60275000.0,242059000.0,0.0
10,NFLX,2009-12-31,257534000.0,-65000.0,325063000.0,-238976000.0,7483000.0,-25621000.0,-246079000.0,191737000.0,-289061000.0,0.0,-84641000.0,0.0,-5657000.0,86087000.0,0.0273
0,INTC,2019-12-28,10826000000.0,1700000000.0,33145000000.0,16213000000.0,-1958000000.0,-12140000000.0,-14405000000.0,-2627000000.0,-13576000000.0,-5576000000.0,-17565000000.0,0.0,1175000000.0,16932000000.0,0.0
1,INTC,2018-12-29,9085000000.0,1500000000.0,29432000000.0,15181000000.0,-190000000.0,-12284000000.0,-11239000000.0,-3026000000.0,-10730000000.0,-5541000000.0,-18607000000.0,0.0,-414000000.0,14251000000.0,0.0
2,INTC,2017-12-30,8129000000.0,1400000000.0,22110000000.0,11778000000.0,-14499000000.0,-1529000000.0,-15762000000.0,-8080000000.0,-3615000000.0,-5072000000.0,-8475000000.0,0.0,-2127000000.0,10332000000.0,0.0
3,INTC,2016-12-31,7790000000.0,1444000000.0,21808000000.0,9625000000.0,-15470000000.0,2104000000.0,-25817000000.0,-1500000000.0,-2587000000.0,-4925000000.0,-5739000000.0,0.0,-9748000000.0,12183000000.0,0.0
4,INTC,2015-12-26,8711000000.0,1305000000.0,19017000000.0,7446000000.0,-913000000.0,3167000000.0,-8183000000.0,474000000.0,-3001000000.0,-4556000000.0,1912000000.0,1000000.0,12747000000.0,11571000000.0,0.0
5,INTC,2014-12-27,8549000000.0,1148000000.0,20418000000.0,10197000000.0,-934000000.0,-1848000000.0,-9905000000.0,-235000000.0,-10792000000.0,-4409000000.0,-13611000000.0,-15000000.0,-3113000000.0,10221000000.0,0.0
6,INTC,2013-12-28,8032000000.0,1118000000.0,20776000000.0,10747000000.0,-925000000.0,5896000000.0,-18082000000.0,-0.0,-2440000000.0,-4479000000.0,-5498000000.0,-9000000.0,-2804000000.0,10029000000.0,0.0
7,INTC,2012-12-29,7522000000.0,1102000000.0,18884000000.0,11842000000.0,-638000000.0,259000000.0,-14063000000.0,-125000000.0,-5110000000.0,-4350000000.0,-1408000000.0,-3000000.0,3413000000.0,7042000000.0,0.0
8,INTC,2011-12-31,6064000000.0,1053000000.0,20963000000.0,10764000000.0,-8721000000.0,-3311000000.0,-10296000000.0,-0.0,-14340000000.0,-4127000000.0,-11100000000.0,5000000.0,-433000000.0,10199000000.0,0.0
9,INTC,2010-12-25,0.0,0.0,0.0,5207000000.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-5207000000.0,0.0
10,INTC,2009-12-26,5052000000.0,880000000.0,11170000000.0,-4515000000.0,-853000000.0,-2686000000.0,-7965000000.0,1893000000.0,-1362000000.0,-3108000000.0,-2568000000.0,0.0,637000000.0,6655000000.0,0.1044
0,PEP,2019-12-28,2432000000.0,237000000.0,9649000000.0,4232000000.0,-0.0,-3000000000.0,-6437000000.0,-3970000000.0,-3000000000.0,-5304000000.0,-8489000000.0,78000000.0,-5199000000.0,5417000000.0,0.0
1,PEP,2018-12-29,2399000000.0,256000000.0,9415000000.0,3282000000.0,-0.0,-2000000000.0,4564000000.0,-4007000000.0,-2000000000.0,-4930000000.0,-13769000000.0,-98000000.0,8721000000.0,6133000000.0,0.0
2,PEP,2017-12-30,2369000000.0,292000000.0,9994000000.0,2969000000.0,-0.0,-2000000000.0,-4403000000.0,-4406000000.0,-2000000000.0,-4472000000.0,-4186000000.0,47000000.0,1452000000.0,7025000000.0,0.0
3,PEP,2016-12-31,2368000000.0,284000000.0,10404000000.0,3040000000.0,-0.0,-3000000000.0,-7148000000.0,-3105000000.0,-3000000000.0,-4227000000.0,-2942000000.0,-252000000.0,62000000.0,7364000000.0,0.0
4,PEP,2015-12-26,2416000000.0,295000000.0,10580000000.0,2758000000.0,-0.0,-5000000000.0,-3569000000.0,-4095000000.0,-5000000000.0,-4040000000.0,-3828000000.0,-221000000.0,2962000000.0,7822000000.0,0.0
5,PEP,2014-12-27,2625000000.0,297000000.0,10506000000.0,2859000000.0,-0.0,-5012000000.0,-4937000000.0,-2189000000.0,-5012000000.0,-3730000000.0,-8264000000.0,-546000000.0,-3241000000.0,7647000000.0,0.0
6,PEP,2013-12-28,2663000000.0,303000000.0,9688000000.0,2795000000.0,-0.0,-3001000000.0,-2821000000.0,-3894000000.0,-3001000000.0,-3434000000.0,-3789000000.0,-196000000.0,3078000000.0,6893000000.0,0.0
7,PEP,2012-12-29,2689000000.0,278000000.0,8479000000.0,2714000000.0,-0.0,-3219000000.0,-3005000000.0,-2449000000.0,-3219000000.0,-3305000000.0,-3306000000.0,62000000.0,2230000000.0,5765000000.0,0.0
8,PEP,2011-12-31,2737000000.0,326000000.0,8944000000.0,3339000000.0,-0.0,-2489000000.0,-5618000000.0,-1596000000.0,-2489000000.0,-3157000000.0,-5135000000.0,-67000000.0,-1876000000.0,5605000000.0,0.0
9,PEP,2010-12-25,2327000000.0,299000000.0,8448000000.0,3253000000.0,-2833000000.0,-4978000000.0,-7668000000.0,-59000000.0,-4978000000.0,-2978000000.0,1386000000.0,-166000000.0,2000000000.0,5195000000.0,0.0
10,PEP,2009-12-26,1635000000.0,185000000.0,6796000000.0,-2070000000.0,-386000000.0,55000000.0,-2401000000.0,-187000000.0,413000000.0,-2732000000.0,-2497000000.0,-19000000.0,1879000000.0,4726000000.0,-0.0391
0,NVDA,2019-01-27,262000000.0,557000000.0,3743000000.0,0.0,-0.0,-5067000000.0,-4097000000.0,-16000000.0,-1579000000.0,-371000000.0,-2866000000.0,0.0,-3220000000.0,3743000000.0,0.0
1,NVDA,2018-01-28,202000000.0,391000000.0,3502000000.0,0.0,-0.0,133000000.0,1278000000.0,-812000000.0,-909000000.0,-341000000.0,-2544000000.0,0.0,2236000000.0,3502000000.0,0.0
2,NVDA,2017-01-29,212000000.0,247000000.0,1672000000.0,0.0,-0.0,-2904000000.0,-793000000.0,-673000000.0,-739000000.0,-261000000.0,291000000.0,0.0,1170000000.0,1672000000.0,0.0
3,NVDA,2016-01-31,226000000.0,204000000.0,1175000000.0,0.0,-0.0,-3028000000.0,-400000000.0,-0.0,-587000000.0,-213000000.0,-676000000.0,0.0,99000000.0,1175000000.0,0.0
